MINISTRY,SECTOR,SLNO,PROJECT_NAME,AGENCY,PROJECT_CODES,STATE,DATE_OF_APPROVAL,START_DATE,ORIGINAL_TARGET_DOC,REVISED_DOC,ORIGINAL_COST_RS_CRORE,REVISED_COST_RS_CRORE,CUMULATIVE_EXPENDITURE_RS_CRORE,PHYSICAL_PROGRESS_PCT,SOURCE_PAGE,REPORT_MONTH,SOURCE_FILE,PHYSICAL_PROGRESS_PERCENT,PROJECT_ID
MINISTRY OF RAILWAYS,RAILWAYS,679.0,MUMBAI-AHMEDABAD HIGH SPEED RAIL PROJECT- 508 KM,NATIONAL HIGH SPEED RAIL CORPORATION [NHSRC],705728 | N22000463 | 1748,"MULTI-STATES (DADRA & NAGAR HAVELI AND DAMAN & DIU, GUJARAT, MAHARASHTRA)",1-03-15,1-09-17,1-08-27,1-12-29,108000.0,108000.0,90966.89,0.6087,86.0,MAY,Project_Monitoring_May_2026.xlsx,60.870000000000005,705728
MINISTRY OF RAILWAYS,RAILWAYS,666.0,MUMBAI-AHMEDABAD HIGH SPEED RAIL PROJECT- 508 KM,NATIONAL HIGH SPEED RAIL CORPORATION [NHSRC],705728 | - | -,"MULTI-STATES (DADRA & NAGAR HAVELI AND DAMAN & DIU, GUJARAT, MAHARASHTRA)",1-03-15,1-09-17,1-08-27,1-12-29,108000.0,108000.0,90966.89,0.6087,91.0,JUNE,Project_Monitoring_June_2026.xlsx,60.870000000000005,705728
MINISTRY OF RAILWAYS,RAILWAYS,634.0,MUMBAI-AHMEDABAD HIGH SPEED RAIL PROJECT- 508 KM,NATIONAL HIGH SPEED RAIL CORPORATION [NHSRC],705728 | - | -,"MULTI-STATES (DADRA & NAGAR HAVELI AND DAMAN & DIU, GUJARAT, MAHARASHTRA)",1-03-15,1-09-17,1-08-27,1-12-29,108000.0,108000.0,90966.89,0.6216,85.0,JULY,Project_Monitoring_July_2026.xlsx,62.160000000000004,705728
MINISTRY OF RAILWAYS,RAILWAYS,782.0,JOKA-BBD BAG NEW METRO PROJECT,RVNL - II,705730 | N22000111 | 648,WEST BENGAL,1-03-10,1-04-10,1-12-26,1-12-29,4835.0,10362.0,4932.47,0.51,92.0,APRIL,Project_Monitoring_April_2026.xlsx,51.0,705730
MINISTRY OF RAILWAYS,RAILWAYS,784.0,JOKA-BBD BAG NEW METRO PROJECT,RVNL - II,705730 | N22000111 | 648,WEST BENGAL,1-03-10,1-04-10,1-12-26,1-12-29,4835.0,10362.0,4998.49,0.51,91.0,MAY,Project_Monitoring_May_2026.xlsx,51.0,705730
MINISTRY OF RAILWAYS,RAILWAYS,768.0,JOKA-BBD BAG NEW METRO PROJECT,RVNL - II,705730 | - | -,WEST BENGAL,1-03-10,1-04-10,1-12-26,1-12-29,4835.0,10362.0,5098.73,0.51,95.0,JUNE,Project_Monitoring_June_2026.xlsx,51.0,705730
MINISTRY OF RAILWAYS,RAILWAYS,641.0,SOLAPUR-TULJAPUR-OSMANABAD,CENTRAL RAILWAY,705735 | N22000513 | 2256,MAHARASHTRA,1-08-18,1-12-23,1-03-27,1-03-28,904.92,3295.74,1216.56,0.12,86.0,APRIL,Project_Monitoring_April_2026.xlsx,12.0,705735
MINISTRY OF RAILWAYS,RAILWAYS,643.0,SOLAPUR-TULJAPUR-OSMANABAD,CENTRAL RAILWAY,705735 | N22000513 | 2256,MAHARASHTRA,1-08-18,1-12-23,1-03-27,1-03-28,904.92,3295.74,1245.51,0.11,85.0,MAY,Project_Monitoring_May_2026.xlsx,11.0,705735
MINISTRY OF RAILWAYS,RAILWAYS,630.0,SOLAPUR-TULJAPUR-OSMANABAD,CENTRAL RAILWAY,705735 | - | -,MAHARASHTRA,1-08-18,1-12-23,1-03-27,1-03-28,904.92,3295.74,1277.63,0.22,89.0,JUNE,Project_Monitoring_June_2026.xlsx,22.0,705735
MINISTRY OF RAILWAYS,RAILWAYS,606.0,SOLAPUR-OSMANABAD - NEW LINE VIA TULJAPUR 84.44 KM UMBRELLA WORK PB23/2018- 19/NR,CAOC/CR CR MOR,705735 | - | -,MAHARASHTRA,1-01-19,1-09-24,1-03-27,1-03-28,904.92,1647.87,1202.73,0.22,84.0,JULY,Project_Monitoring_July_2026.xlsx,22.0,705735
MINISTRY OF RAILWAYS,RAILWAYS,730.0,JEYPORE-NAVARANGPUR NEW RAIL LINE PROJECT,EAST COAST RAILWAY [ECOR] - II,705741 | N22000517 | 3436,ODISHA,1-07-17,1-04-23,1-07-28,1-12-29,748.0,748.0,15.91,0.0197,90.0,APRIL,Project_Monitoring_April_2026.xlsx,1.97,705741
MINISTRY OF RAILWAYS,RAILWAYS,732.0,JEYPORE-NAVARANGPUR NEW RAIL LINE PROJECT,EAST COAST RAILWAY [ECOR] - II,705741 | N22000517 | 3436,ODISHA,1-07-17,1-04-23,1-07-28,1-12-29,748.0,748.0,15.91,0.0213,89.0,MAY,Project_Monitoring_May_2026.xlsx,2.13,705741
MINISTRY OF RAILWAYS,RAILWAYS,718.0,JEYPORE-NAVARANGPUR NEW RAIL LINE PROJECT,EAST COAST RAILWAY [ECOR] - II,705741 | - | -,ODISHA,1-07-17,1-04-23,1-07-28,1-12-29,748.0,748.0,15.91,0.0213,93.0,JUNE,Project_Monitoring_June_2026.xlsx,2.13,705741
MINISTRY OF RAILWAYS,RAILWAYS,678.0,JEYPORE - NAVARANGPUR 38 KM,CAO/C/ECOR ECOR MOR,705741 | - | -,ODISHA,1-07-17,1-09-22,1-07-28,1-12-29,748.0,747.91,15.93,0.01,87.0,JULY,Project_Monitoring_July_2026.xlsx,1.0,705741
MINISTRY OF RAILWAYS,RAILWAYS,731.0,JEYPORE-MALKANAGIRI NEW RAILWAY LINE PROJECT,EAST COAST RAILWAY [ECOR] - II,705742 | N22000516 | 3458,ODISHA,1-02-18,1-12-23,2033-07-01,2033-07-01,2344.0,2344.0,549.72,0.231,90.0,APRIL,Project_Monitoring_April_2026.xlsx,23.1,705742
MINISTRY OF RAILWAYS,RAILWAYS,733.0,JEYPORE-MALKANAGIRI NEW RAILWAY LINE PROJECT,EAST COAST RAILWAY [ECOR] - II,705742 | N22000516 | 3458,ODISHA,1-02-18,1-12-23,2033-07-01,2033-07-01,2344.0,2344.0,549.72,0.075,89.0,MAY,Project_Monitoring_May_2026.xlsx,7.5,705742
MINISTRY OF RAILWAYS,RAILWAYS,679.0,JEYPORE - MALKANGIRI 130 KM,CAO/C/ECOR ECOR MOR,705742 | - | -,ODISHA,1-02-18,1-04-26,2033-07-01,2033-07-01,2344.0,2343.64,736.58,0.06,87.0,JULY,Project_Monitoring_July_2026.xlsx,6.0,705742
MINISTRY OF RAILWAYS,RAILWAYS,596.0,PARASNATH-MADHUBAN-GIRIDIH NEW LINE,EAST CENTRAL RAILWAY [ECR] - I,705747 | - | 2266,JHARKHAND,1-03-19,1-03-19,1-03-24,1-03-26,902.86,902.86,0.0,0.001,84.0,APRIL,Project_Monitoring_April_2026.xlsx,0.1,705747
MINISTRY OF RAILWAYS,RAILWAYS,598.0,PARASNATH-MADHUBAN-GIRIDIH NEW LINE,EAST CENTRAL RAILWAY [ECR] - I,705747 | - | 2266,JHARKHAND,1-03-19,1-03-19,1-03-24,1-03-26,902.86,902.86,0.0,0.001,83.0,MAY,Project_Monitoring_May_2026.xlsx,0.1,705747
MINISTRY OF RAILWAYS,RAILWAYS,585.0,PARASNATH-MADHUBAN-GIRIDIH NEW LINE,EAST CENTRAL RAILWAY [ECR] - I,705747 | - | -,JHARKHAND,1-03-19,1-03-19,1-03-24,1-03-26,902.86,902.86,0.0,0.001,87.0,JUNE,Project_Monitoring_June_2026.xlsx,0.1,705747
MINISTRY OF RAILWAYS,RAILWAYS,746.0,GUDHA-THATHA MITHRI CONSTRUCTION OF RAILWAY TRACK PROJECT,NORTH WESTERN RAILWAY [NWR],705752 | N22000593 | 7072,RAJASTHAN,1-04-19,1-04-19,1-11-26,1-11-26,819.48,967.06,400.92,0.94,90.0,APRIL,Project_Monitoring_April_2026.xlsx,94.0,705752
MINISTRY OF RAILWAYS,RAILWAYS,748.0,GUDHA-THATHA MITHRI CONSTRUCTION OF RAILWAY TRACK PROJECT,NORTH WESTERN RAILWAY [NWR],705752 | N22000593 | 7072,RAJASTHAN,1-04-19,1-04-19,1-11-26,1-11-26,819.48,967.06,405.39,0.95,90.0,MAY,Project_Monitoring_May_2026.xlsx,95.0,705752
MINISTRY OF RAILWAYS,RAILWAYS,733.0,GUDHA-THATHA MITHRI CONSTRUCTION OF RAILWAY TRACK PROJECT,NORTH WESTERN RAILWAY [NWR],705752 | - | -,RAJASTHAN,1-04-19,1-04-19,1-11-26,1-11-26,819.48,967.06,405.39,0.95,94.0,JUNE,Project_Monitoring_June_2026.xlsx,95.0,705752
MINISTRY OF RAILWAYS,RAILWAYS,689.0,GUDHA-THATHANA MITHRI - CONSTRUCTION OF DEDICATED TEST TRACK FOR TESTING AND TRIAL OF ROLLING STOCKS AND INFRASTRUCTURE COMPONENTS UMBRELLA WORK PB23/2018-19/NR,CAOC/NWR NWR MOR,705752 | - | -,RAJASTHAN,1-04-19,1-11-19,1-11-26,1-11-26,819.48,540.0,326.2,0.95,88.0,JULY,Project_Monitoring_July_2026.xlsx,95.0,705752
MINISTRY OF RAILWAYS,RAILWAYS,610.0,SHIMOGA - SHIKARIPURA - RANEBENNUR [96 KM],SOUTH WESTERN RAILWAY [SWR] - II,705761 | N22000559 | 3292,KARNATAKA,1-09-19,1-02-23,1-12-27,1-06-28,1454.0,1454.0,97.75,0.135,84.0,APRIL,Project_Monitoring_April_2026.xlsx,13.5,705761
MINISTRY OF RAILWAYS,RAILWAYS,612.0,SHIMOGA - SHIKARIPURA - RANEBENNUR [96 KM],SOUTH WESTERN RAILWAY [SWR] - II,705761 | N22000559 | 3292,KARNATAKA,1-09-19,1-02-23,1-12-27,1-06-28,1454.0,1454.0,111.67,0.138,83.0,MAY,Project_Monitoring_May_2026.xlsx,13.8,705761
MINISTRY OF RAILWAYS,RAILWAYS,599.0,SHIMOGA - SHIKARIPURA - RANEBENNUR [96 KM],SOUTH WESTERN RAILWAY [SWR] - II,705761 | - | -,KARNATAKA,1-09-19,1-02-23,1-12-27,1-06-28,1454.0,1454.0,102.64,0.139,88.0,JUNE,Project_Monitoring_June_2026.xlsx,13.900000000000002,705761
MINISTRY OF RAILWAYS,RAILWAYS,583.0,SHIMOGA-SHIKARIPURA-RANEBENNUR 103 KM UMBRELLA WORK PB23/2018-19/NR,CAOC/SWR SWR MOR,705761 | - | -,KARNATAKA,1-09-19,1-12-23,1-12-27,1-06-28,1454.0,455.86,106.18,0.14,83.0,JULY,Project_Monitoring_July_2026.xlsx,14.000000000000002,705761
MINISTRY OF RAILWAYS,RAILWAYS,611.0,CONSTRUCTION OF NEW BG LINE BETWEEN HASSAN [ALUR] TO BELUR [ KM 27.34],SOUTH WESTERN RAILWAY [SWR] - II,705762 | - | 6107,KARNATAKA,1-06-19,1-09-22,1-04-27,1-12-27,748.86,748.86,1.15,0.003,84.0,APRIL,Project_Monitoring_April_2026.xlsx,0.3,705762
MINISTRY OF RAILWAYS,RAILWAYS,613.0,CONSTRUCTION OF NEW BG LINE BETWEEN HASSAN [ALUR] TO BELUR [ KM 27.34],SOUTH WESTERN RAILWAY [SWR] - II,705762 | - | 6107,KARNATAKA,1-06-19,1-09-22,1-04-27,1-12-27,748.86,748.86,1.15,0.003,83.0,MAY,Project_Monitoring_May_2026.xlsx,0.3,705762
MINISTRY OF RAILWAYS,RAILWAYS,600.0,CONSTRUCTION OF NEW BG LINE BETWEEN HASSAN [ALUR] TO BELUR [ KM 27.34],CAOC/SWR SWR MOR,705762 | - | -,KARNATAKA,1-06-19,1-09-22,1-04-27,1-12-27,748.86,748.86,3.64,0.0,88.0,JUNE,Project_Monitoring_June_2026.xlsx,0.0,705762
MINISTRY OF RAILWAYS,RAILWAYS,620.0,INDORE - BUDNI NEW RAILWAY LINE [198 KMS],RVNL - II,705763 | N22000601 | 1941,MADHYA PRADESH,1-08-19,1-10-20,1-09-30,1-09-30,7474.0,7474.0,2529.21,0.36,85.0,APRIL,Project_Monitoring_April_2026.xlsx,36.0,705763
MINISTRY OF RAILWAYS,RAILWAYS,622.0,INDORE - BUDNI NEW RAILWAY LINE [198 KMS],RVNL - II,705763 | N22000601 | 1941,MADHYA PRADESH,1-08-19,1-10-20,1-09-30,1-09-30,7474.0,7474.0,2617.51,0.37,84.0,MAY,Project_Monitoring_May_2026.xlsx,37.0,705763
MINISTRY OF RAILWAYS,RAILWAYS,609.0,INDORE - BUDNI NEW RAILWAY LINE [198 KMS],RVNL - II,705763 | - | -,MADHYA PRADESH,1-08-19,1-10-20,1-09-30,1-09-30,7474.0,7474.0,2879.62,0.41,88.0,JUNE,Project_Monitoring_June_2026.xlsx,41.0,705763
MINISTRY OF RAILWAYS,RAILWAYS,702.0,NIMACH-BADI SADRI NEW RAIL LINE PROJECT,WESTERN RAILWAY [WR] - II,705764 | N22000503 | 9926,"MULTI-STATES (MADHYA PRADESH, RAJASTHAN)",1-04-17,1-09-21,1-03-26,1-06-26,495.0,825.0,261.69,0.6,88.0,APRIL,Project_Monitoring_April_2026.xlsx,60.0,705764
MINISTRY OF RAILWAYS,RAILWAYS,704.0,NIMACH-BADI SADRI NEW RAIL LINE PROJECT,WESTERN RAILWAY [WR] - II,705764 | N22000503 | 9926,"MULTI-STATES (MADHYA PRADESH, RAJASTHAN)",1-04-17,1-09-21,1-03-26,1-06-26,495.0,825.0,284.66,0.6,88.0,MAY,Project_Monitoring_May_2026.xlsx,60.0,705764
MINISTRY OF RAILWAYS,RAILWAYS,690.0,NIMACH-BADI SADRI NEW RAIL LINE PROJECT,WESTERN RAILWAY [WR] - II,705764 | - | -,"MULTI-STATES (MADHYA PRADESH, RAJASTHAN)",1-04-17,1-09-21,1-03-26,1-06-26,495.0,825.0,294.57,0.6,92.0,JUNE,Project_Monitoring_June_2026.xlsx,60.0,705764
MINISTRY OF RAILWAYS,RAILWAYS,652.0,NIMACH-BADI SADRI NL PROJECT 48 KM,CAOC/NWR NWR MOR,705764 | - | -,"MULTI-STATES (MADHYA PRADESH, RAJASTHAN)",1-10-18,1-01-22,1-03-26,1-06-26,495.0,895.67,577.16,0.6,86.0,JULY,Project_Monitoring_July_2026.xlsx,60.0,705764
MINISTRY OF RAILWAYS,RAILWAYS,597.0,GOMOH - FLYOVER FOR DN TRAINS,EAST CENTRAL RAILWAY [ECR] - I,705765 | N22000611 | 2019,JHARKHAND,1-01-18,1-01-18,1-03-26,1-03-26,686.0,686.0,631.52,0.665,84.0,APRIL,Project_Monitoring_April_2026.xlsx,66.5,705765
MINISTRY OF RAILWAYS,RAILWAYS,599.0,GOMOH - FLYOVER FOR DN TRAINS,EAST CENTRAL RAILWAY [ECR] - I,705765 | N22000611 | 2019,JHARKHAND,1-01-18,1-01-18,1-03-26,1-03-26,686.0,686.0,634.71,0.667,83.0,MAY,Project_Monitoring_May_2026.xlsx,66.7,705765
MINISTRY OF RAILWAYS,RAILWAYS,586.0,GOMOH - FLYOVER FOR DN TRAINS,EAST CENTRAL RAILWAY [ECR] - I,705765 | - | -,JHARKHAND,1-01-18,1-01-18,1-03-26,1-03-26,686.0,686.0,634.71,0.667,87.0,JUNE,Project_Monitoring_June_2026.xlsx,66.7,705765
MINISTRY OF RAILWAYS,RAILWAYS,573.0,GOMOH - FLYOVER FOR DOWN TRAINS 20 KM,CAO/CON/SOUTH/MHX ECR MOR,705765 | - | -,JHARKHAND,1-01-18,1-04-22,1-03-26,1-03-26,686.0,686.03,531.63,0.65,83.0,JULY,Project_Monitoring_July_2026.xlsx,65.0,705765
MINISTRY OF RAILWAYS,RAILWAYS,768.0,LALITPUR-BIRARI WITH FLYOVER AT LALITPUR- 16 KM,NORTH CENTRAL RAILWAY,705766 | N22000546 | 2084,UTTAR PRADESH,1-03-17,1-11-17,1-12-24,1-01-26,304.44,356.0,255.32,0.86,91.0,APRIL,Project_Monitoring_April_2026.xlsx,86.0,705766
MINISTRY OF RAILWAYS,RAILWAYS,770.0,LALITPUR-BIRARI WITH FLYOVER AT LALITPUR- 16 KM,NORTH CENTRAL RAILWAY,705766 | N22000546 | 2084,UTTAR PRADESH,1-03-17,1-11-17,1-12-24,1-01-26,304.44,356.0,279.26,0.86,91.0,MAY,Project_Monitoring_May_2026.xlsx,86.0,705766
MINISTRY OF RAILWAYS,RAILWAYS,754.0,LALITPUR-BIRARI WITH FLYOVER AT LALITPUR- 16 KM,NORTH CENTRAL RAILWAY,705766 | - | -,UTTAR PRADESH,1-03-17,1-11-17,1-12-24,1-01-26,304.44,356.0,283.67,0.86,95.0,JUNE,Project_Monitoring_June_2026.xlsx,86.0,705766
MINISTRY OF RAILWAYS,RAILWAYS,705.0,LALITPUR - BIRARI WITH FLYOVER AT LALITPUR 15.80 KM,CAO/C/NCR NCR MOR,705766 | - | -,UTTAR PRADESH,1-03-17,1-03-23,1-12-24,1-01-26,304.44,356.1,287.11,0.85,89.0,JULY,Project_Monitoring_July_2026.xlsx,85.0,705766
MINISTRY OF RAILWAYS,RAILWAYS,769.0,ALLAHABAD-BAMHRAULI FLYOVER CONSTRUCTION & 4TH RAILWAY LINE PROJECT,NORTH CENTRAL RAILWAY,705771 | N22000563 | -,UTTAR PRADESH,1-04-19,1-10-20,1-03-26,1-03-26,494.0,494.0,397.57,0.78,91.0,APRIL,Project_Monitoring_April_2026.xlsx,78.0,705771
MINISTRY OF RAILWAYS,RAILWAYS,771.0,ALLAHABAD-BAMHRAULI FLYOVER CONSTRUCTION & 4TH RAILWAY LINE PROJECT,NORTH CENTRAL RAILWAY,705771 | N22000563 | -,UTTAR PRADESH,1-04-19,1-10-20,1-03-26,1-03-26,494.0,494.0,410.3,0.8,91.0,MAY,Project_Monitoring_May_2026.xlsx,80.0,705771
MINISTRY OF RAILWAYS,RAILWAYS,755.0,ALLAHABAD-BAMHRAULI FLYOVER CONSTRUCTION & 4TH RAILWAY LINE PROJECT,NORTH CENTRAL RAILWAY,705771 | - | -,UTTAR PRADESH,1-04-19,1-10-20,1-03-26,1-03-26,494.0,494.0,410.3,0.8,95.0,JUNE,Project_Monitoring_June_2026.xlsx,80.0,705771
MINISTRY OF RAILWAYS,RAILWAYS,770.0,"MUGHALSARAI-ALLAHABAD, 3RD LINE",NORTH CENTRAL RAILWAY,705772 | N22000544 | 2317,UTTAR PRADESH,1-12-15,1-03-16,1-12-26,1-03-27,2649.0,2649.44,1930.12,0.71,92.0,APRIL,Project_Monitoring_April_2026.xlsx,71.0,705772
MINISTRY OF RAILWAYS,RAILWAYS,772.0,"MUGHALSARAI-ALLAHABAD, 3RD LINE",NORTH CENTRAL RAILWAY,705772 | N22000544 | 2317,UTTAR PRADESH,1-12-15,1-03-16,1-12-26,1-03-27,2649.0,2649.44,1991.04,0.73,91.0,MAY,Project_Monitoring_May_2026.xlsx,73.0,705772
MINISTRY OF RAILWAYS,RAILWAYS,756.0,"MUGHALSARAI-ALLAHABAD, 3RD LINE",NORTH CENTRAL RAILWAY,705772 | - | -,UTTAR PRADESH,1-12-15,1-03-16,1-12-26,1-03-27,2649.0,2649.44,2024.65,0.74,95.0,JUNE,Project_Monitoring_June_2026.xlsx,74.0,705772
MINISTRY OF RAILWAYS,RAILWAYS,706.0,MUGHALSARAI - ALLAHABAD - 3RD LINE 150 KM,CAO/C/NCR NCR MOR,705772 | - | -,UTTAR PRADESH,1-08-19,1-12-20,1-12-26,1-03-27,2649.0,2649.44,2027.64,0.77,89.0,JULY,Project_Monitoring_July_2026.xlsx,77.0,705772
MINISTRY OF RAILWAYS,RAILWAYS,771.0,ALIGARH -DAUD KHAN FLYOVER CONSTRUCTION & 3RD RAILWAY LINE PROJECT,CAO/C/NCR,705774 | N22000562 | 6129,UTTAR PRADESH,1-04-19,1-09-20,1-01-25,1-03-27,758.0,779.49,484.51,0.83,92.0,APRIL,Project_Monitoring_April_2026.xlsx,83.0,705774
MINISTRY OF RAILWAYS,RAILWAYS,773.0,ALIGARH -DAUD KHAN FLYOVER CONSTRUCTION & 3RD RAILWAY LINE PROJECT,CAO/C/NCR,705774 | N22000562 | 6129,UTTAR PRADESH,1-04-19,1-09-20,1-01-25,1-03-27,758.0,779.49,511.12,0.83,91.0,MAY,Project_Monitoring_May_2026.xlsx,83.0,705774
MINISTRY OF RAILWAYS,RAILWAYS,757.0,ALIGARH -DAUD KHAN FLYOVER CONSTRUCTION & 3RD RAILWAY LINE PROJECT,CAO/C/NCR,705774 | - | -,UTTAR PRADESH,1-04-19,1-09-20,1-01-25,1-03-27,758.0,779.49,511.12,0.83,95.0,JUNE,Project_Monitoring_June_2026.xlsx,83.0,705774
MINISTRY OF RAILWAYS,RAILWAYS,707.0,ALIGARH-DAUD KHAN - 3RD LINE 6.9 KM & CONSTRUCTION OF FLYOVER AT DAUD KHAN,CAO/C/NCR NCR MOR,705774 | - | -,UTTAR PRADESH,1-04-19,1-02-21,1-01-25,1-03-27,758.0,779.49,395.24,0.87,89.0,JULY,Project_Monitoring_July_2026.xlsx,87.0,705774
MINISTRY OF RAILWAYS,RAILWAYS,772.0,BHANDAI - FLYOVER FOR ETAWAH BOUND DOWN TRAIN- 10 KM,NORTH CENTRAL RAILWAY [NCR] - II,705777 | N22000564 | 10080,UTTAR PRADESH,1-07-20,1-04-21,1-02-26,1-02-27,250.18,250.18,139.49,0.09,92.0,APRIL,Project_Monitoring_April_2026.xlsx,9.0,705777
MINISTRY OF RAILWAYS,RAILWAYS,774.0,BHANDAI - FLYOVER FOR ETAWAH BOUND DOWN TRAIN- 10 KM,NORTH CENTRAL RAILWAY [NCR] - II,705777 | N22000564 | 10080,UTTAR PRADESH,1-07-20,1-04-21,1-02-26,1-02-27,250.18,250.18,163.27,0.09,91.0,MAY,Project_Monitoring_May_2026.xlsx,9.0,705777
MINISTRY OF RAILWAYS,RAILWAYS,758.0,BHANDAI - FLYOVER FOR ETAWAH BOUND DOWN TRAIN- 10 KM,NORTH CENTRAL RAILWAY [NCR] - II,705777 | - | -,UTTAR PRADESH,1-07-20,1-04-21,1-02-26,1-02-27,250.18,250.18,163.27,0.09,95.0,JUNE,Project_Monitoring_June_2026.xlsx,9.0,705777
MINISTRY OF RAILWAYS,RAILWAYS,708.0,BHANDAI - FLYOVER FOR ETAWAH BOUND DOWN TRAINS 10 KM,CAO/C/NCR NCR MOR,705777 | - | -,UTTAR PRADESH,1-04-19,1-12-25,1-02-26,1-02-27,250.18,250.18,146.85,0.11,89.0,JULY,Project_Monitoring_July_2026.xlsx,11.0,705777
MINISTRY OF RAILWAYS,RAILWAYS,773.0,BHATNI-AURNIHAR WITH ELECTRIFICATION EXCLUDING INDARA-MAU,RVNL - I,705780 | N22000598 | 2330,UTTAR PRADESH,1-03-18,1-03-17,1-12-24,1-06-26,2529.0,2529.46,2164.72,0.965,92.0,APRIL,Project_Monitoring_April_2026.xlsx,96.5,705780
MINISTRY OF RAILWAYS,RAILWAYS,775.0,BHATNI-AURNIHAR WITH ELECTRIFICATION EXCLUDING INDARA-MAU,RVNL - I,705780 | N22000598 | 2330,UTTAR PRADESH,1-03-18,1-03-17,1-12-24,1-06-26,2529.0,2529.46,2169.72,0.966,91.0,MAY,Project_Monitoring_May_2026.xlsx,96.6,705780
MINISTRY OF RAILWAYS,RAILWAYS,759.0,BHATNI-AURNIHAR WITH ELECTRIFICATION EXCLUDING INDARA-MAU,RVNL - I,705780 | - | -,UTTAR PRADESH,1-03-18,1-03-17,1-12-24,1-06-26,2529.0,2529.46,2171.72,0.967,95.0,JUNE,Project_Monitoring_June_2026.xlsx,96.7,705780
MINISTRY OF RAILWAYS,RAILWAYS,709.0,BHATNI - AUNRIHAR WITH ELECTRIFICATION 125 KM EXCL INDARA - MAU 116.95 KM,CMD / RVNL RVNL MOR,705780 | - | -,UTTAR PRADESH,1-03-18,1-11-19,1-03-24,1-06-26,2529.0,2529.46,2295.3,0.94,89.0,JULY,Project_Monitoring_July_2026.xlsx,94.0,705780
MINISTRY OF RAILWAYS,RAILWAYS,774.0,BARABANKI-MALHAUR 3RD & 4TH RAILWAY LINE PROJECT,MINISTRY OF RAILWAYS,705782 | N22000590 | -,UTTAR PRADESH,1-01-19,1-04-17,1-03-25,1-08-26,407.0,407.0,409.54,0.77,92.0,APRIL,Project_Monitoring_April_2026.xlsx,77.0,705782
MINISTRY OF RAILWAYS,RAILWAYS,776.0,BARABANKI-MALHAUR 3RD & 4TH RAILWAY LINE PROJECT,MINISTRY OF RAILWAYS,705782 | N22000590 | -,UTTAR PRADESH,1-01-19,1-04-17,1-03-25,1-08-26,407.0,407.0,417.22,0.78,91.0,MAY,Project_Monitoring_May_2026.xlsx,78.0,705782
MINISTRY OF RAILWAYS,RAILWAYS,760.0,BARABANKI-MALHAUR 3RD & 4TH RAILWAY LINE PROJECT,MINISTRY OF RAILWAYS,705782 | - | -,UTTAR PRADESH,1-01-19,1-04-17,1-03-25,1-08-26,407.0,407.0,417.22,0.78,95.0,JUNE,Project_Monitoring_June_2026.xlsx,78.0,705782
MINISTRY OF RAILWAYS,RAILWAYS,710.0,BARABANKI-MALHAUR - 3RD & 4TH LINE 32.84 KM,CAO/C-II/NR NR MOR,705782 | - | -,UTTAR PRADESH,1-01-19,1-08-22,1-03-25,1-08-26,407.0,480.13,444.11,0.77,89.0,JULY,Project_Monitoring_July_2026.xlsx,77.0,705782
MINISTRY OF RAILWAYS,RAILWAYS,737.0,LUDHIANA- KILLA RAIPUR RAILWAY DOUBLING PROJECT,RAILWAY,705783 | N22000584 | -,PUNJAB,1-03-19,1-12-22,1-03-25,1-02-27,237.64,238.0,137.05,0.57,90.0,APRIL,Project_Monitoring_April_2026.xlsx,56.99999999999999,705783
MINISTRY OF RAILWAYS,RAILWAYS,739.0,LUDHIANA- KILLA RAIPUR RAILWAY DOUBLING PROJECT,RAILWAY,705783 | N22000584 | -,PUNJAB,1-03-19,1-12-22,1-03-25,1-02-27,237.64,238.0,137.05,0.57,89.0,MAY,Project_Monitoring_May_2026.xlsx,56.99999999999999,705783
MINISTRY OF RAILWAYS,RAILWAYS,724.0,LUDHIANA- KILLA RAIPUR RAILWAY DOUBLING PROJECT,RAILWAY,705783 | - | -,PUNJAB,1-03-19,1-12-22,1-03-25,1-02-27,237.64,238.0,137.05,0.57,93.0,JUNE,Project_Monitoring_June_2026.xlsx,56.99999999999999,705783
MINISTRY OF RAILWAYS,RAILWAYS,682.0,LUDHIANA-KILA RAIPUR 19 KM WITH FREIGHT LINE AT GILL STATION,CAOC/NR NR MOR,705783 | - | -,PUNJAB,1-03-19,1-12-22,1-03-25,1-02-27,237.64,260.33,108.49,0.7,88.0,JULY,Project_Monitoring_July_2026.xlsx,70.0,705783
MINISTRY OF RAILWAYS,RAILWAYS,598.0,LODHMA - PISKA - LINK LINE BYPASSING HATIA/RANCHI WITH Y CONNECTION,SOUTH EASTERN RAILWAY [SER] - I,705785 | N22000508 | 2397,JHARKHAND,1-08-21,1-03-19,1-06-26,1-05-27,473.0,473.0,306.22,0.1,84.0,APRIL,Project_Monitoring_April_2026.xlsx,10.0,705785
MINISTRY OF RAILWAYS,RAILWAYS,600.0,LODHMA - PISKA - LINK LINE BYPASSING HATIA/RANCHI WITH Y CONNECTION,SOUTH EASTERN RAILWAY [SER] - I,705785 | N22000508 | 2397,JHARKHAND,1-08-21,1-03-19,1-06-26,1-05-27,473.0,473.0,349.31,0.1,83.0,MAY,Project_Monitoring_May_2026.xlsx,10.0,705785
